id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
16972,Bedford Golf & Tennis Club,,https://www.bgtclub.org/,,,,,,
16975,Bellevue Country Club,,https://www.bellevuecountryclub.com/,,,,,,
16976,Bellport Country Club,,https://www.bellportgolfclub.com/,,,,,,
16978,Bend Of The River Golf Club,,https://bendoftherivergolf.com/lander,,,,,,
16982,Binghamton Country Club,,https://binghamtoncountryclub.com/,,,,,,
16983,Birch Run Country Club,,http://www.birchrungolfclub.com/,,,,,,
16984,Birchwood At Spring Lake -Executive,,,,,,,,
16987,Blue Heron Hills Country Club,,https://www.blueheronhillsgc.com/,,,,,,
16988,Blue Hill Golf Course -Pines/Woodland,,https://www.bluehillgolfcourse.com/,,,,,,
16990,Bluff Point Golf Club & Resort,"From the moment you step onto Bluff Point, you’ll know you’re in for a memorable golf experience. This beautifully maintained is nestled on picturesque Lake Champlain, where you’ll see the inspiring Adirondack Mountains of New York. While the views are unsurpassed, the golfing is even better. Whether you choose to ride a cart or to walk this championship course designed by Albert W. Tillinghast (renowned for his courses throughout the world, such as Baltusrol Golf Club, Bethpage Black, and Winged Foot) you’ll be challenged and mystified at every turn.",http://www.bluffpoint.com/,,,,,,
16994,Bonnie Briar Country Club,,https://www.bonniebriar.org/,,,,,,
16995,Brae Burn Country Club,,https://www.braeburncc.org/,,,,,,
16996,Braemer Country Club,,,,,,,,
17003,Tupelo Country Club,,https://www.tupelocountryclub.org/,,,,,,
17004,Bretton Woods Golf Course,,https://www.bwrc.org/,,,,,,
17006,Briarwood Country Club,,https://www.briarwoodgolfclubms.com/,,,,,,
17007,Bridgehampton Golf Club,,https://www.atlanticgolf.org/,,,,,,
17010,Bristol Harbour Golf Club,,,,,,,,
17011,Twin Pines Country Club,,,,,,,,
17014,Tylertown Country Club,,,,,,,,
17015,Casperkill Country Club,,,,,,,,
17019,Vicksburg Country Club,,https://www.vicksburgcc.com/,,,,,,
17020,Walter Sellers Memorial Country Club,,,,,,,,
17022,Christman's Windham House,,https://www.windhamhouse.com/,,,,,,
17023,Christman's Windham House,,https://www.windhamhouse.com/,,,,,,
17024,Waynesboro Country Club,,https://waynesborocc.com/index.cfm?,,,,,,
