id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
18182,Great Hills Golf Club,"Great Hills rests atop one of the highest points in the Hill Country, featuring a Don January and Billy Martindale design that rolls through scenic hills and canyons.Updates in 1990 lengthened the course, but it still plays a pedestrian 6,103 from the white tees. During the renovation, the last three holes of the more spectacular back nine were modified.No. 16 is deceptively tough, playing only 378 yards but highlighted by huge oak trees and a hilly, rolling fairway before you get to the green. No. 17 is the most scenic par 3 on the course, a 183-yarder. And the par 5 No. 18 is one of the more welcome finishing holes that you’ll come across, a definite birdie opportunity at only 477 yards.Getting there: From Highway 183 north, take the Great Hills Trails exit and turn left. When you come to Rain Creek Parkway, turn right, head over to Lost Horizon Drive, then turn left to the course.",https://www.greathillscc.org/,,,,,,
18183,Great Southwest Golf Club,,,,,,,,
18188,Green Tree Country Club -North/East,,https://www.greentreecc.com/,,,,,,
18189,Greenbrier Golf Club,,,,,,,,
18190,Gulf Winds Golf Course,"On the grounds of the Naval Air Station, this military facility started out as a rudimentary 6-hole course that opened in 1955 and eventually became a first-class 18-hole layout. Prior to the final expansion in 1985, the course had 12 holes, with hackers playing six of the holes twice for a full round of golf.The military personnel, some of whom maintain the course in exchange for green fees, keep this simple track in excellent condition. The course has forgiving, wide-open fairways-if your approaches are accurate into the small greens, only a true butcher could three-putt. Two ponds and a creek impact play on six holes. At only 5,700 yards, the course is very susceptible to low scores without the wind.Hole 18 is a good finisher, playing 420 yards into the wind with out-of-bounds looming left.Getting there : From I-37 south exit South Padre Island Dr. and turn onto NAS Drive. Follow the signs to the naval base and the course.",https://www.navymwrcorpuschristi.com/,,,,,,
18192,Hackberry Creek Country Club,"Often overlooked in the DFW-area golf landscape, Hackberry Creek CC offers a 7,013-yard track in the northern reaches of Irving, surrounded by a residential community that actually complements the course quite well. Unlike other house-lined courses, the homes here are a reasonable distance from the course, allowing the golfer to focus on the task at hand.This interesting track features a back nine loaded with three par 3s and three par 5s, extremely unique in this day and age. Overall, the fairways are generous, which is especially nice when playing from the 6,500-yard blue tees, but there is water throughout the design that often squeezes the target areas.If you get there early, take advantage of the solid practice facility that surrounds the pro shop, complete with a driving range and a putting and chipping green.Getting there : From Hwy. 114 east, turn left onto the Beltline. When you come to Royal Lane, turn right and drive 1 mile to the course. The entrance is on the left side of the street.",https://www.invitedclubs.com/clubs/hackberry-creek-country-club,,,,,,
18194,Hamlin Golf Course,"Hamlin’s 9-hole course originally opened in 1938, but was shut down during World War II before reopening in the 1950s. Course conditions have improved recently with the installation of a new watering system. The size of the fairways varies, and most are lined with large, mature mesquite trees. Pay attention to your putting here. The greens have slight undulations and can be very tricky.Getting there : The course is 2.5 miles west of Hamlin on FM 2142. From Abilene, take Hwy 83/277 north to Hwy 83. Head northwest and follow the signs to the course.",,,,,,,
18197,Hank Haney Golf Ranch,"Like Haney’s signature facility in McKinney, Vista Ridge offers a 9-hole executive course anda state-of-the-art teaching center complete with a lighted driving range over water, putting green, and short game area. The course to opened sometime in 2003, with four par 4s and five par 3s ranging from 80-170 yards. The longest par 4 is slated to go around 360 yards.Getting there : Take I-35 north from Dallas past 635 to Hwy 121. Drive under the service road and look for the course on the right hand side of the service road (west side).",https://hankhaney.com/facilities/vista-ridge/,,,,,,
18198,Hansford Golf Course,"Hansford GC is only course in Hansford County - this small-town 9-hole course has rolling fairways and bent-grass greens that are quick, tiny, and flat. Although there are not many hazards, a pond on the 4th hole fills up when it rains. Two sets of tees offer sometimes-extreme variety between holes (No. 3 plays as a 250-yard par 4 on the front and a 161-yard par 3 on the back), and you can pay once and play all day.Getting there : From Hwy 15 driving south, take Hwy. 207 west and make a right at Hardesty Hwy. (FM 2387) exit.",,,,,,,
18199,Harlingen Country Club,"The original HCC facility is now known as the Tony Butler Municipal Golf Course, a course that dates back to a 1920s John Bredemus design. Members hired Leon Howard and Dave Bennett in the 1960s to give new life to Harlingen CC by laying out this water-infested track, with a subsequent update in 1985 by Dick Nugent. A flat course with plush dogleg fairways, water comes into play on 14 of 18 holes.Getting there : From I-77 south, take I-83 west and exit Stewart. Turn right and drive 1 mile to the course. The entrance is on the right side of the street.Web site: www.Harlingencc.com",https://www.harlingencc.com/,,,,,,
18200,Haskell Country Club,"Haskell County CC is one of the area’s oldest individual stroke play tournaments, the Bob Mobley Invitational, which is played at this 9-hole, semi-private facility each year. This wide-open layout features no bunkers and minimal trees, which is made up for by a thick cut of rough bordering the fairways. Water hazards come into play on five holes.Every fairway plays straightaway except for No. 5, a 400-yard par 4 that features a dogleg-left fairway surrounded by water and an approach into an elevated green.Getting there : From Abilene, take Hwy 277 north for 55 miles to Haskell. Turn east onto Country Club Rd.and drive 1 mile to the course. Turn right at the sign for the golf course and airport.",,,,,,,
18201,Hatch Bend Country Club,"Since Port Lavaca often gets lost in the shuffle of the more popular Gulf Coast destinations, the semi-private Hatch Bend Country Club is overlooked by golfers looking to get their rounds in. One of the best features of this course is the lack of people, which make it easy to play quickly and keeps the course in solid condition.This 9-hole course, built in 1958, was laid out with two sets of tees to enable a different look on your second round. The fairways are fairly open and the greens are of average size and speed. Nothing fancy. Birdie opportunities abound here with many short par 4s, two par 5s just over 500 yards, and two short par 3s. The toughest hole is the 537-yard No 5.Getting there : From Port Lavaca, take Hwy 35 south towards Corpus Christi about 6 miles to the course.",,,,,,,
18202,Hawk Ridge Golf Club,,https://www.hawksridge.com/,,,,,,
18204,Hearthstone Country Club -Jackrabbit/Wolf Corner,"The Wolf Corner Course is the shortest of the three nines, and is more wide open. Its famous par 3 is No. 6, which plays only 106 yards but features a green surrounded by water on three sides.The Jackrabbit Course is the most difficult, featuring tight fairways, frequent out-of-bounds, and numerous water hazards. Nos. 4 and 8 are both over 200 yards and feature water.",https://www.invitedclubs.com/clubs/hearthstone-country-club,,,,,,
18206,Henderson Country Club,,http://www.hendersoncc.org/,,,,,,
18212,Hide-A-Way Lake -East/West,"Also known as ""Hide-A-Way Lake Club - East/West Course"".",https://www.hideawaytexas.net/,,,,,,
18214,Highland Lakes Country Club,Formerly known as Green Deer Country Club and Highland Lakes Golf Course.,,,,,,,
18216,Hill Country Golf Club,"The Creeks Nine is one of three courses at the Hill Country Golf Club. Named after the creeks that meander through the layout, this course demands accuracy with water coming into play on several holes and numerous strategically placed bunkers. There are also wooded ravines and a variety of elevation changes to keep golfers on their toes. The Oaks Nine is named for the towering oaks that blanket the course. The courses are situated on over 200 acres of scenic Texas Hill Country, giving them each a beautiful landscape of rolling hills and lush meadows dotted with native oak trees and clear blue lakes. Hill Country Golf Club is also home to a driving range and putting green on addition to the three nines.",https://www.hyatthillcountrygolf.com/,,,,,,
18217,Hillcrest Country Club,,https://www.hillcrestok.com/,,,,,,
18218,Hillcrest Country Club,,https://www.hillcrestok.com/,,,,,,
18220,"Hills Country Club, The -Hills","The original Hills Course offers stunning views of the area, punctuated by the famous 7th hole. The hole plays as long as 165 yards from the tips, over water accented by a natural waterfall that fronts the green. On the back No. 18 stands out, offering 418 yards of water, out-of-bounds, sand, and trees.Getting there : From I-35 going south, get off at the First St. exit and turn right. Head over to Mopac (Loop 1) and turn right onto Bee Caves Rd./2244. Continue on for approximately 15 miles until the road dead- ends at Hwy 71. Turn right and head over to Hwy 620. Once there, make another right and proceed up to Lakeway Blvd. Make a left and head over to Club Estates Pkwy. Make another left and drive a short distance to the course.",https://www.invitedclubs.com/clubs/the-hills-country-club,,,,,,
18222,Hillsboro Country Club,"The word on the Hillsboro CC is that it’s just right for the average golfer. The design dates back to the 1930s, and is a traditional layout built around a creek that comes into play on a few holes. The greens are elevated, so take enough club.Other notes: Depending on who you talk to, the course may or may not be open to the public, but we’ll go with the Chamber of Commerce’s friendly recommendation that out-of-towners are welcome at HCC. When we originally called to schedule a round that we ended up avoiding, we were abruptly told by the older gentleman who answered the phone that the course wasn’t open to the public. Respect the locals and be on your best behavior when visiting Hillsboro’s course.Getting there : From I-35 south, take Exit 268 (Old Brandon Rd), turn right and go 4 blocks to Country Club Road. Turn right again and head straight to the course.",https://hillsborocountryclub.com/,,,,,,
18224,Hilltop Country Club,"Playing under 2,700 yards, this 9-hole, semi-private track is a short course with tight, tree-lined fairways and small greens covered by bunkers. The design features many friendly holes, including the opening 420-yard par 5, and the 280-yard, par 4 finisher. Three par 3s are squeezed in between, two of which are barely over 100 yards. The feature hole is the “long” par 4 No. 7, which might require a longer iron into the small green if your drive is not solid.Two sets of tees make for an 18-hole round.Getting there : From Tyler, take Hwy. 110 south through the town of Whitehouse all the way to Troup. Turn left on Hwy. 135 and drive to the Troup High School. The course is 1 mile behind the high school.",,,,,,,
18225,Hilltop Lakes Resort,,https://hilltoplakes.com/,,,,,,
18227,Holiday Hills Country Club,"Holiday Hills is an old course that some say date back to the 1920s. Its traditional layout features tree-lined fairways and is generally flat. The course is short at only 6,169 yards from the tips, and the club prides itself on the excellent condition of its undulating greens.The front course features five par 3s, four of which play around 200 yards. The unique front nine features three par 3s and three par 5s, including the number one handicap No.3, which goes a long 535 yards. If you’re on a roll the final stretch of holes is welcome, featuring four par 4s under 400 yards.Getting there : From Fort Worth, take I-20 west to Hwy. 180. Then head west straight to the course.",http://www.holidayhillscc.com/,,,,,,
18228,Holly Lake Ranch Golf Course,"Built by Leon Howard in the 1970s as the centerpiece of a rural residential community, Holy Lake is narrow course is loaded with trees and is known for its excellent greens. This 18-hole private course has a little bit of water, including the 425-yard No. 12 with a sharp dogleg left and a tee shot that must carry water.The 13th hole is tough–a 560-yard dogleg left–and hole 16 is listed as the number one handicap at 423 yards. Most of the par 3s allow for a good chance at birdie, and are not too terribly long.Getting there : From Tyler, take Hwy 14 north through Hawkins. Turn right on FM 2869 and drive 6 miles to the gate on the right side of the road.",https://ww38.hollylakeranchgolfclub.com/?subid1=20250108-1444-10cd-999f-3b1717ab2aed,,,,,,
18230,Hollytree Country Club,"Dating back to 1983, Hollytree features a demanding Bruce Devlin and Robert von Hagge design and has hosted collegiate events and top amateur tournaments over the years. It’s known as a target course that features water hazards on almost every hole; you’ll be faced with many risk-reward decisions throughout your round.The design incorporates five par 3s and five par 5s. The tee shots can be intimidating, since nine of the holes require a carry over water off the tee. One of these is the signature par 4 No. 15, with water off the tee and along the left side of the fairway. If you survive the tee shot, you’re still faced with a long approach into a multi-tiered green surrounded by sand.Of the notable holes on the front, No. 3 is loaded with fairway bunkers and water, and holes 7 and 9 share a tee box and require solid drives to reach the fairway.Other notes: While Hollytree is a private facility, the club allows USGA members who live at least 50 miles outside of Tyler to play.Getting there : From I-20 east, exit Tyler/Lindale and turn right. When you come to Loop 323, turn right, drive to South Broadway, then turn right again. When you reach Grande St., turn right, then turn left on Hollytree and drive to the course.",https://www.hollytreecc.com/,,,,,,
18232,Horseshoe Bay Resort & Conference Center -Apple Rock,,,,,,,,
18233,Horseshoe Bend Country Club,"Horseshoe Bend is the other 9-hole course in Weatherford: a fun course with average-length par 3s and 4s, and a few 500- yard-plus par 5s. Oaks and pecans line the fairways of this flat course, which also has one lake that rarely comes into play.The longest par 4 and number one handicap is the 393-yard No. 5. Nos. 3 and 8 are par 3s that play only 150 from the tips, both great birdie opportunities.Two sets of tees allow for an 18-hole round.Getting there : From I-20 east, exit FM 1884 and turn left. Drive approximately 8 miles and turn right on Lipan Trail. The course is 4 miles down the road.",,,,,,,
18234,Houston Country Club,,https://www.facebook.com/HoustonCountryClub,,,,,,
18236,Houston Oaks Golf Club -Oaks,"Originally designed by Ralph Plummer, the 7,007 yard par 71 Oaks Course from The Golf Club at Houston Oaks weaves through mature live oaks, streams and lakes. The par-4 18th hole was renovated by Houston architect Baxter Spann, with plans to let Spann renovate the other 17 holes. The facility formerly known as Tennwood Country Club, once served as the recreational retreat for the employees of Tenneco Oil and Gas. Underground bunkers designed to be a command center for the company in case of national emergency have been transformed into classrooms and dorms for a First Tee facility.",https://www.houstonoaks.com/,,,,,,
18237,Hurricane Creek Country Club,"Leon Howard built this course in 1968; it’s named for the creek that traverses the terrain. Howard’s design features wind and water and is known for three difficult holes.The first mean hole is the 209-yard No. 5, which plays uphill to a green protected by a bunker on the right. Hopefully you’ll have the wind at your back; otherwise a 3-wood is in order. On the back, another long par 3 is No. 15, which requires the carry of a pond and an accurate shot to avoid the bunkers. The last hole is one of the toughest par 4s on the course and considered the signature hole. No. 18 doglegs 430 yards to the right, with an uphill approach that always seems to play into the wind.Getting there : From I-75 north, take Exit 48 and turn left. Stay on the Northbound Service Road for 2 miles, and the entrance is on the left side of the road",https://www.hurricanecreekcc.com/,,,,,,
18238,I Care Fitness Center & Golf Course,,,,,,,,
18240,Idylwild Golf Club,"The little-known Henry Ransom turned this from a mineral lake into a 6,727-yard, par 72 layout in 1962. His tight design slinks through the tree-line fairways-it's tough because of the numerous water hazards on the bayou, which house friendly alligators.Hole 7 doglegs right over 400 yards and involves a risky approach over the bayou. The opener on the back is another long par 4 (410 yards) that doglegs left and requires a long, accurate approach to the green.Getting there : From I-10 east in Beaumont, find the Lufkin sign (Hwys. 96, 287, and 69), and drive north. Take Hwy. 105 west about 8 miles and the course is on the right.",https://www.idylwildgolfclub.com/,,,,,,
18243,Indian Hills Country Club,,https://www.ihcckc.com/,,,,,,
18246,Inwood Forest Golf & Country Club -W. White Oak/North Cypress,,,,,,,,
18249,Jacksboro Country Club,"The Jacksboro CC, which dates back to the 1920s, is an old course that rolls through some hills and offers water hazards on only two holes. The 9 holes play to a par 35, and it’s a stout 3,397 yards from the blue tees. The only par 5 is the opener, going 525 yards, but the remaining par 4s are all mostly long and challenging, including the 480-yard 2nd hole. The best birdie opportunities here are the par 3s: short irons from the whites, long irons from the blues, but really no major problems if you strike it well.Getting there : From Fort Worth, take Hwy. 199 west, then turn right on Hwy. 148 and head directly to the course.",http://jacksborocc.com/,,,,,,
18250,Jasper Country Club,"Jasper's 9-hole country club dates back to the 1940s, offering the typical narrow, tree-lined fairways and two-sets of tees for a full day of golf. Water impacts play on only a few holes, and greenside bunkering is not prominent. The best feature is the well-maintained tifdwarf greens hold shots and putt true.The 2nd hole is the longest par 4 and most difficult rated hole on the course, playing a testy 399 yards the first time and an easier 369 yards the next. The other tough hole, No. 5, a short par 5 on the front, plays to a 409-yard par 5 the next time around.Getting there : Located on Hwy. 96 three miles north of Jasper.",,,,,,,
18256,Karnes County Country Club,"Karnes County is an old course that dates back to the 1920s. This 9-hole country course is built on 160 acres of mesquite-covered rolling hills. Water only comes into play on the 5th hole, a 425-yard par 5. The toughest hole is the finisher, a 450-yard par 4 that ironically follows a 425-yard par 5.The course is open to the public and annual memberships are available, which might be of interest if you travel to the area to hunt and fish frequently. Golf cart sheds are available for hackers who tote their own ride.Getting there : From San Antonio, take Hwy 181 south through Kenedy. The course is 2 miles south of town.",,,,,,,
18258,Kelly Golf Course,,,,,,,,
18260,Kings Creek Country Club,"From the tips, Kings Creek can play particularly tough because of the prevailing winds off the shores of Cedar Creek Lake. However, on calm days this course can be had, since the layout is fairly basic and features water on only six holes. In the late 1980s, the course became known for its improving condition, and that reputation has held true over the years.The front nine is shorter and a little easier than the front, its toughest hole being the 200 -yard No. 3 over water. No. 14 typifies the longer back: a 576-yard marathon with water on either side of the fairway.Getting there : From Dallas, take I-175 south, then turn right on Hwy. 274. The course is 2 miles down the road.",https://www.kccountryclub.com/,,,,,,
