id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
17622,Prairie Ridge Golf Course,,https://www.ellsworth.af.mil/,,,,,,
17623,Prairie Winds Golf Course,Previously known as Indian Plains Golf Course.,https://www.facebook.com/Prairie-Winds-Golf-CourseLLC-216940541659376/,,,,,,
17625,Randall Hills Country Club,,,,,,,,
17626,Rapid City Elks Golf Course,,https://www.rcelks.org/,,,,,,
17629,Scotland Golf Club,,https://www.londonscottishgolfclub.com/,,,,,,
17632,Spearfish Canyon Country Club,,https://spearfishcanyongolf.com/,,,,,,
17636,Arnold Golf Course,,https://arnoldne.org/,,,,,,
17639,Baneberry Golf & Resort,,https://www.baneberrygolf.com/lander,,,,,,
17646,Beaver Brook Golf & Country Club,,https://bbgcc.com/,,,,,,
17648,Springfield Golf Club,,,,,,,,
17649,Belle Meade Country Club,"Belle Meade Country Club offers 18 holes of golf on a midlength layout that provides four sets of tees to accommodate all levels of golfer. The country club offers a par-72 golf course that plays to 6,885 yards with a course rating of 74.6 and a slope of 139. The country club's Bermuda grass golf course was designed by Donald J. Ross and first opened in 1901.The Belle Meade Country Club ranked among Golf Digest's top golf courses in Tennessee for 2005-06.",https://bellemeadecc.org/,,,,,,
17650,Bent Creek Golf Resort,,,,,,,,
17652,Big Creek Golf Club,,https://bigcreekgolf.com/,,,,,,
17653,Black Creek Club,,https://www.blackcreekliving.com/black-creek-club,,,,,,
17654,Blackberry Ridge Golf Club,,https://blackberryridgegolf.com/,,,,,,
17655,Bluegrass Yacht & Country Club,,https://www.invitedclubs.com/clubs/bluegrass-yacht-country-club,,,,,,
17657,Brentwood Country Club,"Brentwood is a 1980s-style course with narrow fairways, loads of out-of-bounds, and water in play on more than half the holes.Two par 5s stand out on the front: the opening 540-yard eye-opener, and the 517-yard No. 6, considered the toughest hole of the front nine.On the back, the par 5 530-yard 15th hole is rated as the most difficult.Getting there : From I-10 east, take the Walden Rd. exit and turn left. Drive approximately 4 miles and turn left onto Major Dr. The course is .5 mile down the road, and the entrance is on the left side of the street.",https://www.brentwoodccbeaumont.com/,,,,,,
17659,Brownsville Country Club,"The par 3 Executive Course (1,052 yards) features small greens and narrow fairways lined by houses. These tiny greens are difficult to hit, so your short irons must be on or you'll be working on your up and downs. Like the big course, this layout incorporates several small lakes. Ladies and men play from the same set of tees on this course.",https://valleyinternationalgolf.com/,,,,,,
17660,Buffalo River Country Club,,,,,,,,
17665,Springs Country Club,,https://www.springsgolfcc.com/lander,,,,,,
17669,Chatata Valley Golf Course,,,,,,,,
17670,Chattanooga Golf & Country Club,,https://www.chattanoogagcc.org/,,,,,,
17671,Cherokee Country Club,,https://www.cherokeecountryclub.com/,,,,,,
17672,Cherokee Springs Golf Course,,https://www.cherokeeridgegolfcourse.com/,,,,,,
17674,Chickasaw Country Club,,https://www.chickasawcc.com/,,,,,,
17675,Clarksville Country Club,"Open to the public, the Clarksville Country Club is a quaint little course with narrow fairways lined with old trees. Nothing fancy here. A traditional, small-town layout features short par 4s, par 5s well under 500 yards, and par 3s that require no more than mid-irons. The medium-sized greens get the job done. Two sets of tees allow for an 18-hole round.Getting there : From I-30 east, take Hwy 37 north and drive until it dead-ends. Turn right and drive 5 miles to the course.",http://clarksvillecc.com/,,,,,,
17676,Cleveland Country Club,,https://www.clevelandcountryclub.org/,,,,,,
17677,Clinchview Golf & Country Club,,https://www.clinchviewgolfclub.net/,,,,,,
17678,Colonial Country Club -North,Editor's Note: Course closed for business. The land will be converted into a residential area. See South at Colonial Country Club listing for the remaining 18 holes.,,,,,,,
17680,Cookeville Country Club,,https://www.photoshoptutorials.tv/,,,,,,
17681,Copper Basin Golf Club,,https://www.facebook.com/copperbasingolfclub,,,,,,
17682,Cordova Club Golf Course,"Bay at Cordova Bay Golf Course was the first certified Audubon Sanctuary on Vancouver Island. Mt. Baker rises above the course, providing spectacular views. The verdant landscape is covered with mature trees and an abundance of wildlife. There are also a number of lakes and meandering streams that come into play throughout. The versatile layout is friendly enough for beginners but still challenges more advanced players. There are also four sets of tees that allow even more possibilities. Bay at Cordova Bay G.C. has built its reputation on its immaculate conditions. Golfers can enjoy well manicured fairways and excellently maintained greens year-round. In addition to the 18-hole golf course, Cordova Bay also boasts a par-3, nine-hole course and extensive practice facilities including a 21-bay driving range and a short game practice area with practice bunkers and pitching and putting greens.",https://www.cordovabaygolf.com/,,,,,,
17683,Council Fire Golf Club,,https://ww25.councilfire.net/?subid1=20250108-1321-281d-8abf-bf514f3aa5c2,,,,,,
17684,Country Club Of Bristol,,,,,,,,
17685,Country Club Of Franklin,,,,,,,,
17686,"Country Club,The",,https://www.thecountryclub.com/,,,,,,
17688,Covington Country Club,,,,,,,,
17689,Creeks Bend Golf Club,,https://www.creeksbendgolfclub.com/,,,,,,
17690,Crockett Golf & Country Club,,,,,,,,
17692,Crooked Creek Golf Course,,https://www.facebook.com/CordellGolfCourse/,,,,,,
17695,Cumberland Gardens Resort -Briarwood,,,,,,,,
17698,Dayton Golf & Country Club,,https://www.hugedomains.com/domain_profile.cfm?d=daytongolfclub.com,,,,,,
17701,Deer Creek Golf Club,,https://www.deercreekgolfcourse.com/,,,,,,
17702,Defense Depot,,,,,,,,
17703,Dickson Country Club,,https://www.facebook.com/PortDicksonGolf/,,,,,,
17706,Dogwood Hills Country Club,,https://www.facebook.com/DogwoodHillsGolfClub,,,,,,
17707,Valley View Country Club,,https://www.facebook.com/ValleyViewCountryClub/,,,,,,
17709,Eagle Bluff Golf Club,,https://www.godaddy.com/forsale/eaglebluffgolf.com?utm_source=TDFS_BINNS2&utm_medium=parkedpages&utm_campaign=x_corp_tdfs-binns2_base&traffic_type=TDFS_BINNS2&traffic_id=binns2&,,,,,,
17713,Eastland Green South -Eighteen Hole,,,,,,,,
17715,Valley View Golf Course,,http://freemanvalleyview.com/,,,,,,
17719,Fairfield Glade's Dorchester Country Club,,https://www.fairfieldglade.com/,,,,,,
17721,Fairfield Glade's Druid Hills Country Club,,,,,,,,
17722,Fairfield Glade's Heatherhurst Golf Course -Pine/Creek,,,,,,,,
17723,Falcon Ridge Golf Club,,https://www.falconridgegolf.ca/,,,,,,
17726,Westward Ho Country Club -Long,,,,,,,,
17727,Fayetteville Golf & Country Club,,http://www.fgcctn.com/,,,,,,
17728,Fisherdale Golf Resort,,,,,,,,
17731,Fox Den Country Club,,https://www.foxdencountryclub.com/,,,,,,
17733,Franklin County Country Club,,,,,,,,
17734,Fulton Country Club,,,,,,,,
17737,Gallatin Country Club,,https://www.gallatincountryclub.com/,,,,,,
17740,Germantown Country Club,,,,,,,,
17741,"Gettysvue Polo, Golf & Country Club",,https://www.gettysvuecc.com/,,,,,,
17743,"Golf Club Of Tennessee, The",,https://www.thegolfcluboftn.com/,,,,,,
17745,"Governors Club, The",,https://www.thegovernorsclub.com/,,,,,,
17746,Graymere Country Club,,https://www.graymerecc.com/,,,,,,
17748,Green Hills Golf Club,,https://www.greenhillsgolfclub.net/,,,,,,
17749,Green Meadow Country Club,,https://www.greenmeadowcountryclub.com/,,,,,,
17750,Green River Country Club,,https://greenrivercc.weebly.com/,,,,,,
17751,Winner Country Club,,,,,,,,
17752,"Greens At Deerfield, The",,https://deerfieldresort.com/,,,,,,
17754,Hardeman County Golf & Country Club,,,,,,,,
17759,Hidden Valley Golf & Country Club,,https://www.hiddenvalleyresort.com.au/,,,,,,
17760,Hidden Valley Golf Club,"The aptly named Hidden Valley Golf Club feels secluded set between two large hillsides, amongst carefully preserved boulder outcroppings, ravines, and an abundance of native flora and fauna. The challenging layout demands accuracy and it will also test your shot-making skills. Golfers should expect to utilize every club in their bag. The golf course features tight fairways lined with mature trees, tricky doglegs, and multi-tiered greens that can be difficult to read. The rolling terrain also promises difficult uphill and downhill lies. Bunkers are strategically placed throughout and there is water on a few holes. A windy day adds yet another formidable element to the challenging design. The diverse layout has a mix of difficult par 3s, reachable par 5s, and a few birdie opportunities. Hidden Valley Golf Club will definitely test your skills, but five sets of tees make the course more approachable to a wide range of skill levels.",https://www.hiddenvalleygolf.com/,,,,,,
17762,Hillcrest Country Club,,https://www.hillcrestok.com/,,,,,,
