id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
14416,Central City Country Club,,,,,,,,
14417,Beechfork Golf Club,,,,,,,,
14419,Oak Hill Country Club,,,,,,,,
14420,Pinewood Country Club,,https://pinewoodcountryclubaz.com/,,,,,,
14422,Tri-County Country Club,,,,,,,,
14424,Ryland Lakes Country Club,,https://www.rylandlakescountryclub.com/,,,,,,
14426,Summit Hills Country Club,,https://www.summithillscc.com/,,,,,,
14427,Eagle Creek Country Club,,https://eaglecreekky.com/,,,,,,
14429,Dogwood Hills,Editor's Note: Course closed for business in 2015.,,,,,,,
14430,Cynthiana Country Club,,https://cynthianacc.com/,,,,,,
14431,Danville Country Club,,http://www.danvillecountryclub.net/,,,,,,
14432,Old Bridge Golf Club,,https://oldbridgegolf.com/,,,,,,
14438,Elizabethtown Country Club,,http://elizabethtowncountryclub.com/,,,,,,
14439,Pine Valley Golf Resort,,http://www.reignwood.com/,,,,,,
14440,Elk Fork Country Club,,,,,,,,
14441,South Park Country Club,,https://southparkcountryclub.com/,,,,,,
14442,Lafayette Golf Club at Greenfarm Resort,,,,,,,,
14444,"Oaks Golf Club, The",,https://greatlifegolf.com/theoaks/,,,,,,
14445,Fleming County Golf Association,,https://fcga.weebly.com/,,,,,,
14449,Lindsey Course at Lindsey Golf Course,,https://www.woodhallspagolf.com/,,,,,,
14450,Fort Mitchell Country Club,,http://fortmitchellcc.com/,,,,,,
14451,Highland Country Club,,http://www.hccgolf.net/,,,,,,
14452,Frankfort Country Club,,https://www.frankfortcountryclub.com/,,,,,,
14455,Franklin Country Club,,https://www.franklinkycc.com/,,,,,,
14457,Canewood Golf Course,,https://www.canewoodgolf.com/,,,,,,
14459,Longview Golf Course,,http://www.graysonlongviewgolfcourse.com/,,,,,,
14460,Kentucky Dam Village State Resort Park,,https://parks.ky.gov/golf/18_hole/kentucky-dam,,,,,,
14462,Glasgow Golf & Country Club,,https://www.thewesterwoodhotel.co.uk/golf/,,,,,,
14463,Harmony Landing Country Club,,https://www.bigspringcc.com/,,,,,,
14464,Green County Golf Association,,https://greencountycountryclub.com/,,,,,,
14466,Greenville Country Club,,http://www.greenvillecountryclub.com/,,,,,,
14468,Breckenridge County Community Center,,,,,,,,
14469,Harlan Country Club,,https://www.facebook.com/harlancountryclub,,,,,,
