id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
10649,"Stanford University Golf Course, The",,https://www.stanfordgolfcourse.com/,,,,,,
10650,Brookside Country Club,,https://www.brooksidecountryclub.org/,,,,,,
10651,Elkhorn Country Club,,https://www.elkhorncc.com/,,,,,,
10653,Oakmoore Golf Course,,https://pristinewatertx.com/,,,,,,
10654,"Reserve at Spanos Park, The",,https://reserveatspanospark.com/,,,,,,
10655,Stockton Golf & Country Club,,https://www.stocktongolfcc.com/,,,,,,
10658,Venetian Gardens Golf Course,,https://venetiangardens.org/,,,,,,
10660,Cherry Hills Golf Course,Editor's Note: Course closed for business in 2024.Previously known as California Golf & Art Country Club.,,,,,,,
10661,North Golf Course,,,,,,,,
10662,Moffett Field Golf Club,,https://www.moffettgolf.com/,,,,,,
10665,Green Valley Golf Course,,,,,,,,
10668,Southridge Golf Course,,https://www.domainmarket.com/buynow/www.sandhillgolfcourse.com,,,,,,
10671,East Course at Braemar Country Club,,,,,,,,
10672,El Caballero Country Club,,https://www.elcaballerocc.com/,,,,,,
10673,Horse Thief Country Club,,,,,,,,
10674,Oak Tree Country Club,,https://www.bvsa.org/,,,,,,
10675,Ivey Ranch Country Club,,https://www.jirhoa.com/,,,,,,
10676,Eighteen Course at Tri-Palm Country Club,,,,,,,,
10678,Sherwood Country Club,,https://www.sherwoodcc.com/,,,,,,
10679,Sunset Hills Country Club,,https://www.sunsethillsclub.com/,,,,,,
10681,New Horizons Golf Course,,,,,,,,
10685,Lahontan Golf Club,"Designed by Tom Weiskopf, the 18-hole championship course at Lahontan Golf Club incorporates the beautiful, rugged terrain of the Lake Tahoe area in its design to provide a scenic and entertaining round. The layout features wide, generous fairways and relatively small greens that reward accurately placed approach shots. Water hazards come into play on five holes. The golf course offers many risk/reward opportunities, making it a fun challenge for players of all skill levels. One notably challenging hole is the 2nd hole, nicknamed ""Gooseneck."" This hole is situated in a picturesque valley bordered by towering trees, native wetlands, and a massive fairway bunker.",https://www.lahontangolf.com/,,,,,,
10687,Northstar at Tahoe Golf Course,,,,,,,,
10688,Tahoe Donner Golf Club,"Located high in the Sierra among towering pines and meandering creeks, Tahoe Donner Golf Club is a scenic mountain course that is a member of the Audubon Cooperative Sanctuary program. The front nine of the golf course moves clockwise while the back nine moves in reverse, providing an interesting change of pace. The unique layout features narrow fairways that are lined with trees and large, undulating greens that putt true and fast. There are bunkers strategically placed throughout and a water hazard comes into play on the last hole. Dramatic elevation changes afford views of the mountainous countryside and the abundant wildlife that call Tahoe Donner Golf Club home.",https://www.tahoedonner.com/amenities/amenities/golf/,,,,,,
10693,Turlock Golf & Country Club,,https://www.tgccmembers.com/,,,,,,
10695,Desert Winds Golf Course,,https://29palms.usmc-mccs.org/,,,,,,
