id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
7436,Vernon Golf & Country Club,,https://www.vernongolf.com/,,,,,,
7437,Osprey Course at Predator Ridge Golf Resort,,,,,,,,
7438,Gorge Vale Golf Club,,https://www.gorgevalegolf.com/,,,,,,
7443,Royal Colwood Golf & Country Club,,,,,,,,
7444,Royal Oak Golf Course,,http://whitemanfss.com/golf-course,,,,,,
7445,Metchosin Golf & Country Club,,https://metchosingolfcourse.com/,,,,,,
7448,Uplands Golf Course,,,,,,,,
7449,Victoria Golf Club,,https://www.victoriagolf.com/,,,,,,
7455,Capilano Golf & Country Club,,https://capilanogolf.com/,,,,,,
7456,Shannon Lake Golf Course,,https://www.shannonlakegolf.com/,,,,,,
7457,Nicklaus North Golf Course,"Legendary golfer Jack Nicklaus says modestly of Nicklaus North, ""The idea was to build a course that people could enjoy."" From the first hole on, it is clear that's an understatement. The conditioning at Nicklaus North reflects the standards set by Jack Nicklaus himself, so much so that he gave the course his name.",https://www.nicklausnorth.com/,,,,,,
7458,Whistler Golf Club,"Canada's first design by Arnold Palmer, the Whistler Golf Club features nine lakes, two winding creeks, lush rolling greens and magnificent views of Whistler and Blackcomb Mountains. Just a short walk from the resort's village centre, this superb ""shot maker's"" course - with its risk-reward holes, challenging greens and wonderful use of natural assets - has the King of Golf's signature all over it.",https://www.whistlergolf.com/,,,,,,
7459,Chateau Whistler Golf Club,"Fairmont Chateau Whistler Golf Club was carved from the sloping hillside of the Coast Mountain Range. Robert Trent Jones Jr. deftly designed the course across ravines, creeks, and waterfalls, which accumulates to over 400 feet in dramatic elevation changes. Jones closely followed the natural contours of the rugged terrain, creating a golf course that blends seamlessly into the landscape. It shares a home with an abundance of wildlife as well including deer, black bears, and a variety of indigenous birds. Douglas firs blanket the course along with outcroppings of exposed granite rock. The generous fairways are lined with trees and deep bunkers are strategically placed throughout. One of Fairmont Chateau Whistler Golf Club's most notable holes is the par-3 eighth, which begins at an elevated tee situated 80 feet above the green with a large pond to the left and granite cliffs to the right.",https://www.fairmont.com/whistler/golf/fairmont-chateau-whistler-golf-club/,,,,,,
7460,Williams Lake & Tennis Club,,,,,,,,
7464,Acme & District Golf Club,,,,,,,,
7465,Woodside Golf Course,,https://woodsidegc.com/,,,,,,
