id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
6847,Blackhawk Country Club,,http://blackhawkcc.com/,,,,,,
6849,Cherokee Country Club,,https://www.cherokeecountryclub.com/,,,,,,
6851,Maple Bluff Country Club,,https://www.maplebluffcc.com/,,,,,,
6853,Nakoma Golf Club,,https://www.nakoma.org/,,,,,,
6858,Elks Country Club,,http://www.elksclubportsmouth.com/,,,,,,
6867,Black River Country Club,,https://blackrivergolfclub.com/,,,,,,
6869,Granite Ridge Golf Club,"North Granite Ridge Golf Club spans 320 acres of beautiful woodlands in the heart of Muskoka. The layout plays through large boulders and towering trees across dramatic elevation changes provided by granite ridges, hence the name. The greens are undulating and the fairways are quite narrow, demanding both accuracy and skillful course management. It is home to the longest par 5 in Muskoka at 622 yards from the back tees. The challenges of the golf course are complemented by panoramic views that stretch deep into the forest, providing some scenic respite. Opened in 1999, North Granite Ridge Golf Club is fairly new but it has quickly become one of the area's must-play golf courses.",https://northgraniteridge.com/,,,,,,
6870,Mellen Golf Course,,,,,,,,
6871,North Shore Golf Club,,http://northshoregolfclub.ca/,,,,,,
6872,North Hills Country Club,,https://www.invitedclubs.com/clubs/north-hills-country-club,,,,,,
6876,Menomonie Golf & Country Club,,https://www.menomoniegolf.com/,,,,,,
6878,Mequon Country Club (Blue/Red Course at Mequon Country Club),,,,,,,,
6880,North Shore Country Club (Blue/White Course at North Shore Country Club),,,,,,,,
6881,Ozaukee Country Club,,https://www.ozaukeecc.com/,,,,,,
6885,Bishop's Bay Country Club,,https://www.bishopsbay.com/,,,,,,
6889,Brynwood Country Club,,,,,,,,
6898,Tripoli Country Club,,,,,,,,
6899,Dodge Point Country Club,,https://dodgepointcountryclub.com/,,,,,,
6901,Minocqua Country Club,,https://minocquacountryclub.com/,,,,,,
6904,Fox Hills Resort (Blue/White Course at Fox Hills Resort),,,,,,,,
6906,Monroe Country Club,,https://www.monroecountryclubgolf.com/,,,,,,
6907,Windy Acres Golf Club,,,,,,,,
6908,Scharenberg's White Lake Golf Resort,,,,,,,,
6909,Indianhead Golf & Recreation,,https://www.indianheadgolfcourse.com/,,,,,,
6911,Lake Beulah Country Club (Eighteen Course at Lake Beulah Country Club),,,,,,,,
6913,Muskego Lakes Country Club,,https://muskegolakes.com/,,,,,,
6915,Ridgeway Golf & Country Club,,https://www.ridgewaygolf.com/,,,,,,
6919,Lake Arrowhead Golf Club (The Lakes Course at Lake Arrowhead Golf Club),,https://www.lakearrowheadgolf.com/,,,,,,
6923,Edelweiss Chalet Country Club,,https://www.edelweissccc.com/,,,,,,
6924,Badger Creek Golf Course,,,,,,,,
6925,New London Golf Club,,https://www.facebook.com/DeerwoodGolfClub/,,,,,,
6926,New Richmond Golf Club (Links Course at New Richmond Golf Club),,https://nrgolfclub.com/,,,,,,
6933,Lac La Belle Golf Club,"Formerly known as La Belle Golf Club, Rolling Hills Country Club and Lac La Belle Golf Course. Over the years it has garnered a reputation amongst locals for being one of the best golf courses in southeastern Wisconsin. The course wanders across lush, gently rolling countryside that is studded with stands of mature trees. Meandering streams come into play, as do strategically placed bunkers. The classic layout has a character that you won't find on modern courses but its challenges and playability have withstood the test of time. Beginners can approach the golf course with confidence while more advanced players can enjoy a casual round that still offers a challenge.",https://clubatlaclabelle.com/,,,,,,
6934,Oconomowoc Golf Club,,https://ocongolfclub.org/,,,,,,
