id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
7887,River Oaks Golf Club (Main Course at River Oaks Golf Club),,,,,,,,
7889,Abercrombie Golf Club,,https://www.abercrombiegolf.com/,,,,,,
7890,Ken-Wo Country Club,,https://www.kenwo.ca/,,,,,,
7892,Seaview Golf & Country Club,Previously known as Northside Golf & Country Club.,https://seaviewgcc.com/,,,,,,
7893,Parrsboro Golf Club,,https://www.parrsborogolf.ca/,,,,,,
7894,Pictou Golf & Country Club,,,,,,,,
7895,Northumberland Links,,https://www.northumberlandlinks.com/,,,,,,
7896,Hartlen Point Forces Golf Club,,https://www.hartlenpoint.com/,,,,,,
7897,Lingan Golf & Country Club,,https://lingangolf.com/,,,,,,
7898,Sunrise Beach Golf Country Club (Par 3 Course at Sunrise Beach Golf Country Club),,,,,,,,
7901,Truro Golf & Country Club,,https://mountaingolf.ca/,,,,,,
7903,Dundee Resort & Golf Club,,http://www.dundeegolfclub.com/,,,,,,
7904,West Pubnico Golf & Country Club,,http://www.pubnicogolf.ca/,,,,,,
7905,Grandview Golf & Country Club,,https://eaglequestgolf.com/,,,,,,
7909,Belvedere Golf Club,,https://www.belvederegolfclub.com/,,,,,,
7911,Clyde River Golf Club,"Clyde River Golf Club offers three different nines that run alongside the Clyde and West Rivers, just 10 minutes west of Charlottetown. The courses play across lush, rolling countryside covered with centuries-old hemlocks that is home to a variety of wildlife including foxes, owls, ospreys, and bald eagles. From nearly every hole, golfers can enjoy stunning views. The golf courses also share seven water hazards and over 50 strategically placed bunkers. The MacEachern Nine features challenging mounding and dunes along the fairways as well as the occasional elevated green.",http://clyderivergolf.ca,,,,,,
7915,Glasgow Hills Resort & Golf Club,"Glasgow Hills Resort & Golf Club is a Les Furber design that has set a new standard in golf on Prince Edward Island. It's a beautiful course sculpted from the hills of New Glasgow and has sensational views of the River Clyde and the Gulf of St. Lawrence.Your visit would not be complete without stopping by the clubhouse; the fully stocked pro shop will provide plenty of choices for both golfers and non-golfers alike. Don’t forget to stop by Piper’s Restaurant and check out the full service menu, where you can either relax inside or outside on the large deck. Both will provide breathtaking views that you will not soon forget.",http://www.glasgowhills.com,,,,,,
