id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
6132,Locust Hills Golf Course,,https://www.locusthillgolfcourse.com/,,,,,,
6133,Sleepy Hollow Golf & Country Club,,http://www.golfsleepyhollow.com/,,,,,,
6134,Berry Hills Country Club,,https://www.berryhillscc.com/,,,,,,
6137,Clarksburg Country Club,,https://www.clarksburgcountryclub.com/,,,,,,
6138,Sunny Croft Country Club,,http://sunnycroft.org/,,,,,,
6140,"Cobb Course at Glade Springs Resort, The",,https://www.gladesprings.com/,,,,,,
6141,Canaan Valley Golf Course & Resort,,https://www.canaanresort.com/,,,,,,
6144,Elks Country Club,,http://www.elksclubportsmouth.com/,,,,,,
6145,Green Hills Country Club,,https://www.greenhillscc.com/,,,,,,
6146,Fairmont Field Club,,https://www.fairmontfieldclub.com/,,,,,,
6147,White Day Golf Club,,https://www.facebook.com/WhiteDayGolf/,,,,,,
6151,Glenville Golf Club,,,,,,,,
6152,Tygart Lake Public Golf Course,,https://www.tygartlakegc.com/,,,,,,
6153,North Bend Golf Course,,,,,,,,
6154,"Woods Resort, The (Mountain View Course at Woods Resort, The)",,,,,,,,
6155,WillowWood Country Club,,https://www.facebook.com/WillowwoodCountryClub/,,,,,,
6156,Guyan Golf & Country Club,,https://www.guyangolfandcountryclub.com/,,,,,,
6157,Spring Valley Country Club,,https://www.springvalleycc.com/,,,,,,
6158,Sleepy Hollow Golf Club,,https://sleepyhollowgolfclub.com/,,,,,,
6161,Preston Country Club,,http://www.prestoncountryclub.com/,,,,,,
6162,Lavalette Golf Club,,https://www.sugarwoodgolfclub.com/,,,,,,
6164,Riviera Country Club,,https://www.rivcc.com/,,,,,,
6166,Riverview Country Club,,,,,,,,
6167,Pocahontas Country Club,,,,,,,,
6168,Stonebridge Golf Club,"Stonebridge Golf Club is an Arthur Hills design that is one of southeast Michigan's best kept secrets. The championship layout incorporates the plentiful water and woods of the natural terrain. The white sand bunkers that are strategically placed throughout add a beautiful contrast to the lush green of the golf course. The undulating terrain is one of the layout's most prominent features. Elaborate hills and greenside swales protect many of the putting complexes. The putting surfaces on the front nine are relatively calm when compared to the back nine where most of the greens are double-tiered, ridged, or layered. The par-4 15th is one of Stonebridge Golf Club's most scenic and challenging holes. With water in front, back, and right of the green, this is one of the toughest approaches on the back nine.",https://stonebridgegolfclub.net/,,,,,,
6170,Riverside Golf Course,"Riverside Golf Course is located on the northwest side of Janesville near the Rock River. Opened in 1924, it is one of the oldest courses in the area and over the years it has earned the reputation of being one of southern Wisconsin's best public courses. The course has also been recognized as one of the 50 best public golf values in the country. The gently rolling hills of the landscape provide the course with rolling, tree-lined fairways and large, undulating greens, which are framed by strategically placed bunkers. Riverside is a challenging course but not so difficult that beginners should be intimidated. The classic layout is quite forgiving and versatile enough for a range of skill levels, one reason why it is the host to the Ray Fischer Tournament, one of the Midwest's most prestigious amateur events.",https://www.janesvilleriverside.com/,,,,,,
6171,Woodridge Plantation Golf Club,,http://woodridgegc.com/,,,,,,
6172,Valley View Golf Course,,http://freemanvalleyview.com/,,,,,,
6173,Lakeview Resort (Lakeview Course at Lakeview Resort),,https://www.lakeviewhills.com/,,,,,,
6176,"Pines Country Club, The",,https://www.pinescountryclub.com/,,,,,,
6177,Moundsville Country Club,,https://www.moundsvillecountryclub.com/index.shtml,,,,,,
6178,Bel Meadow Country Club,,https://www.belmeadowgolfclub.com/,,,,,,
6179,Twin Falls State Park,,http://www.twinfallsresort.com/,,,,,,
6182,Scarlet Oaks Country Club,,http://www.scarletoaksgolf.com/,,,,,,
6183,White Oak Country Club,,http://www.woccgolf.com/,,,,,,
6184,Clear Fork Valley Country Club,,https://www.facebook.com/clearforkvalleygolf,,,,,,
6185,South Hills Golf Club,,http://www.southhillsgolfclub.com/,,,,,,
6189,Barbour Country Club,,,,,,,,
6190,Pipestem State Park Resort (Eighteen Hole Regulation Course at Pipestem State Park Resort),,,,,,,,
6191,Hidden Valley Country Club,"Opened in 1956, Hidden Valley Country Club is the first private golf course in Nevada. Located in the secluded Hidden Valley community in southeast Nevada, the golf course has a traditional layout complemented by a tranquil, picturesque setting. Hidden Valley Country Club, known for being long and flat, features tight, narrow fairways and lightning fast greens. Water hazards come into play on eight holes and there are bunkers scattered throughout. There are four sets of tees to accommodate players of all skill levels. In addition to the course, Hidden Valley Country Club also has a putting green and chipping area for members to use.",https://www.hvccreno.com/,,,,,,
6192,Princeton Elks Golf Course,,http://www.princetonelks1459.com/,,,,,,
6193,Greenbrier Hills Golf Club,,https://www.greenbrierhillsgolfclub.com/,,,,,,
6194,Greenhills Country Club,,https://greenhillsgolfclub.com/,,,,,,
6195,Cherry Hill Country Club,,,,,,,,
6196,"Golf Course at Sycamore Creek, The",,,,,,,,
6197,Arnold Palmer Signature Course at Stonewall Resort,,https://www.stonewallresort.com/wv-golf-resort,,,,,,
6200,Cress Creek Golf & Country Club,,https://www.facebook.com/CressCreek/,,,,,,
6201,Edgewood Country Club,,https://www.eccgolf.com/,,,,,,
6202,Sistersville Country Club,,https://sistersvillecc.com/,,,,,,
6203,Raven Golf Club at Snowshoe Resort,,,,,,,,
6204,Kanawha Country Club,,,,,,,,
6205,Roane County Country Club,,,,,,,,
6206,Tug Valley Country Club,,,,,,,,
6208,Alpine Lake Resort,,https://www.alpinelake.com/,,,,,,
6211,Parkersburg Country Club,,https://parkersburgcc.clubhouseonline-e3.com/,,,,,,
6214,Pleasant Valley Country Club,,,,,,,,
6215,Williams Country Club,,https://www.williamsgcc.com/,,,,,,
6218,Deerfield Golf Course,,https://www.facebook.com/deerfieldgolfcourse,,,,,,
6220,Oglebay Resort (Crispin Course at Oglebay Resort),,https://www.oglebaygolf.com/crispin-golf-course,,,,,,
6221,Wheeling Country Club,,https://www.wheelingcountryclub.com/,,,,,,
6222,"Greenbrier, The (Greenbrier Course at Greenbrier, The)",,,,,,,,
6224,Snead Course at The Greenbrier Sporting Club,,,,,,,,
6225,Valley View Country Club,,https://www.facebook.com/ValleyViewCountryClub/,,,,,,
6227,Meadowland Golf Course,,https://www.facebook.com/meadowlandgolfclub,,,,,,
6233,Cedar Hills Golf Club,,https://www.cedarhillsgolfutah.com/,,,,,,
6236,Frank Skul Memorial Golf Course,,,,,,,,
