id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
5916,Twin Lakes Golf & Country Club,,https://www.twinlakesgolf.net/,,,,,,
5917,Sandy Point Golf Course,,https://oursandypoint.com/,,,,,,
5919,Fircrest Golf Club,,http://www.fircrestgolf.com/,,,,,,
5922,San Juan Golf & Country Club,,https://golfreviewsguide.com/category/courses/united-states/,,,,,,
5923,Canterwood Golf Club,,https://www.invitedclubs.com/clubs/canterwood-golf-country-club,,,,,,
5924,Gig Harbor Golf & Country Club,,http://ghgolfclub.com/,,,,,,
5927,Goldendale Golf Club,,http://goldendalegolf.com/,,,,,,
5928,Harrington Golf & Country Club,,https://harringtonbiz.com/,,,,,,
5929,Lake Cushman Golf Course,"Lake Cushman Golf Course is perched on the Olympic Mountain above Hoodsport. The course runs alongside the Hood Canal, a location that is abundant in wildlife and where golfers will enjoy fresh mountain air. The course sprawls across gently rolling hills scattered with mature trees. You can choose between playing nine holes or playing the different back tees for a full 18-hole round. It's an easily walkable layout that will appeal to players of all skill levels. It's a golf course where low handicappers can work on their skills in a no-pressure environment and high handicappers will be put to the test. The scenic setting is worth playing a round at Lake Cushman G.C. regardless of skill level. In addition to the golf course, there is a practice facility with a wide-open driving range and a putting green with a bunker.",https://www.lakecushmangolfcourse.com/,,,,,,
5931,Inglewood Golf Club,,,,,,,,
5934,Tri-City Country Club,,https://tricitycc.com/,,,,,,
5938,Useless Bay Golf & Country Club,,http://uselessbaygolf.com/,,,,,,
5939,Kahler Glen Golf Course,,http://www.kahlerglen.com/,,,,,,
5940,Leavenworth Golf Club,,https://www.leavenworthgolf.com/,,,,,,
5945,Longview Country Club,,https://www.longviewcountryclub.net/,,,,,,
5947,Lopez Island Golf Club,,https://lopezislandgolf.com/,,,,,,
5948,Homestead Farms Golf Resort & Convention Center,,,,,,,,
5950,Three Lakes Golf Course,,http://www.threelakesgolf.com/,,,,,,
5957,Desert Aire Golf Course,,https://www.daoa.org/,,,,,,
5958,Whispering Firs Golf Club,"Whispering Firs Golf Club is one of two courses operated by Joint Base Lewis McChord. The other course, Eagles Pride, is located southwest of Whispering Firs. Designed by Bob Baldock in 1962, Whispering Firs opened on what was then McChord Air Force Base and later became part of Joint Base Lewis McChord. Though it's a military golf course, it's open to the public but don't forget to check in with security at the visitor's center. The layout features well manicured fairways lined with mature trees and challenging rough. The small greens demand accuracy and are made even more difficult with strategically placed bunkers framing the edges. There are some tough doglegs that require conservative play, and water hazards come into play as well. Whispering Firs Golf Club will test a variety of skills but it's not an overly punishing course. Players of all skill levels will be able to enjoy a round here.",https://jblm.armymwr.com/,,,,,,
5959,Overlake Golf & Country Club,,https://overlake.club/,,,,,,
5960,Mill Creek Country Club,,https://www.millcreek.cc/,,,,,,
5963,Moses Lake Golf Club,,http://66.235.199.28/,,,,,,
5964,Moses Pointe Golf Resort,,http://www.mosespointe.com/,,,,,,
5966,Eaglemont Golf Club,,,,,,,,
5969,Nile Shrine Golf Course,,https://www.nileshriners.org/,,,,,,
5975,Gallery Golf Course,,https://www.navylifepnw.com/,,,,,,
5976,Whidbey Golf & Country Club,,https://whidbeygolfclub.com/,,,,,,
5981,Delphi Golf Club,,https://www.delphigolfcourse.com/,,,,,,
5982,Indian Summer Golf & Country Club,,https://indiansummergolf.com/,,,,,,
5983,Olympia Country & Golf Club,,https://www.olygolfclub.com/,,,,,,
5985,Okanogan Valley Golf Club,,http://okanoganvalleygolf.com/,,,,,,
5986,Desert Canyon Golf Resort,,http://desertcanyonresort.com/,,,,,,
5987,Oroville Golf Club,,https://orovillegolfclub.com/,,,,,,
5991,High Valley Country Club,,https://highvalleycc.org/,,,,,,
5993,Alta Lake Golf Resort,,http://www.altalakegolf.com/-splash?,,,,,,
5995,Peninsula Golf Club,,https://golfinportangeles.com/,,,,,,
5996,Port Ludlow Resort(Tide/Timber Course at Port Ludlow Resort ),,,,,,,,
6001,Trophy Lake Golf & Casting Club,,https://www.trophylakegolf.com/,,,,,,
6006,Linden Golf & Country Club,,https://www.lindengolf.com/,,,,,,
6012,Sahalee Country Club(East/South Course at Sahalee Country Club ),,,,,,,,
6015,Fairwood Golf & Country Club,,https://www.fairwood.org/,,,,,,
6020,Horn Rapids Golf Club,,https://hornrapidsgolfcourse.com/,,,,,,
6021,Meadow Springs Country Club,,https://www.meadowspringscc.com/,,,,,,
6028,"Plateau Club, The",,https://plateauclub.com/,,,,,,
6030,Broadmoor Golf Club,,https://broadmoorgolfclub.com/,,,,,,
6031,Glen Acres Golf & Country Club,,https://www.glenacresgolf.com/,,,,,,
6036,Rainier Golf & Country Club,,https://www.rainiergolfcc.com/,,,,,,
6037,Sand Point Country Club,,https://www.sandpointcc.com/,,,,,,
6038,Seattle Golf Club,,https://www.seattlegolfclub.com/,,,,,,
6041,Yakima Elks Golf & Country Club,,,,,,,,
6043,SunLand Golf @ Country Club,"Sunland Golf and Country Club in Sequim, Washington weaves through an elegant retirement community. Originally opened as a nine-hole course in 1971, the second nine was added a few years later and in 2009, the course opened its doors to the public. The layout was designed by A.V. Macan, who contributed several notable courses throughout the Pacific Northwest including Firecrest in Tacoma and Broadmoor in Seattle. Sunland is known for its plush fairways and well manicured greens. The layout can be challenging if hitting straight isn't your strong suit. The landing areas are quite narrow with homes and cedar trees throughout the course. In addition to the golf course, Sunland also boasts one of the best practice facilities on the Olympic Peninsula, which includes an expansive outdoor driving range with grass tees.",https://sunlandgolf.com/,,,,,,
6044,Bayshore Golf Club,,,,,,,,
6045,Lake Limerick Country Club,,https://lakelimerick.com/,,,,,,
6052,TPC at Snoqualmie Ridge,,,,,,,,
6053,Lakeview Golf Country Club,,https://lakeview-golfclub.com/,,,,,,
6061,Manito Golf & Country Club,,https://www.manitocc.com/,,,,,,
6064,Spokane Country Club,,https://www.manitocc.com/,,,,,,
6067,Skamania Lodge Golf Course,"Tucked amidst the waterfalls, peaks, forests and canyons of the Columbia River Gorge lies a rustic mountain resort called Skamania Lodge. The Lodge offers a challenging golf experience you will not soon forget! This 9-hole par three course winds through the forest and around ponds, with peace, quiet and perhaps some curious wildlife many times your only company. The course is designed for walking with a very few carts available for ADA purposes, which must be reserved in advance by calling the Golf Shop. Located about an hour east of Portland, cross the Bridge of the Gods in Cascade Locks and follow the signs.",https://www.skamania.com/,,,,,,
6068,Peaceful Valley Country Club,,,,,,,,
6078,Oakbrook Golf & Country Club,,,,,,,,
6080,Tacoma Country & Golf Club,,https://www.golftcgc.com/,,,,,,
6081,Tekoa Golf Course,,https://tekoagolfcourse.com/,,,,,,
6082,Mt. Adams Country Club,,https://www.mtadamscountryclub.com/,,,,,,
6087,Alderbrook Golf Club,"Alderbrook Golf & Yacht Club is consistently ranked as one of the top 25 courses in the Pacific Northwest. The course is known for being one of the most scenic in Washington as well as one of the most playable. Though it's member owned, it's open to the public. Throughout the course you'll enjoy incredible views of the Hood Canal and Olympic Mountains. The layout is challenging but fair, offering a test of your skills without being overly punishing. Rolling fairways are lined with mature Evergreen trees and the large, fast greens make pin placement a challenge. The front nine is fairly tight but the golf course opens up on the back nine. Alderbrook's final hole is the layout's most memorable. Scoring par on this double-dogleg par 5 is something to be very proud of.",https://alderbrookgolfclub.com/,,,,,,
6088,Bowyer's Par 3 Golf Course,,,,,,,,
6089,Club Green Meadows,,https://www.clubgreenmeadows.com/,,,,,,
6091,Green Mountain Golf Course,,https://www.gmngc.com/lander,,,,,,
