id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
5745,Sugar Creek Country Club(Jones/Robert Course at Sugar Creek Country Club ),,,,,,,,
5746,Sweetwater Country Club(Cypress Course at Sweetwater Country Club ),"Roger Packard came to Texas from Chicago in the early 80s to build what was originally three 9-hole tracks built for the LPGA and their Hall of Fame. Packard returned in 1990 to add a fourth nine, leaving the course with two 18-hole layouts.Both are short courses that put a premium on accuracy. The Pecan Course is a more traditional and longer than the Cypress Course, with water in play on 12 holes. The Cypress Course features more mounding in the fairways.Getting there : From Hwy. 59 south, take the Sweetwater Blvd exit and turn left. When you come to Palm Royale Blvd., turn right and drive a short distance to the course. The entrance is on the left.",https://www.swcclub.com/,,,,,,
5747,Sulphur Springs Country Club,"Sulphur Springs C.C. is a short, semi-private track whose small greens require precision approach shots. The front nine is the easier of the two sides and offers plenty of birdie chances, including two short par 3s and a pair of par 5s that play under 500 yards.The Billy Martindale-designed back features water on six of nine holes. The highlight is No. 18, a 335- yard par 4 that features water along the right side, including a portion that necks into the fairway at about 150 yards from the tee.Getting there : From I-30 going east, take Exit 127 and go 3 miles down the access road. The course is on the right side of the road.",https://www.sulphurspringscc.com/,,,,,,
5750,Sweetwater Country Club,"Sweetwater’s 18-hole semi-private country club course does not require length, as the middle tees play under 6,000 yards. Built on gently rolling terrain, the course features tree-lined fairways, water hazards that impact a few holes, and small Champion Bermuda greens that were installed in the mid-1990s.The toughest hole is the par 4, 425-yard No. 8. However many of the other par 4s are well under 400 yards. Not only are there birdie opportunities on the short par 4s, but all of the par 3s are under 200 yards, three of which should require no more than a medium-length iron. Hit the greens on the par 3s and you’re assured of a respectable round.Getting there : From I-20 west, exit Sweetwater Business and turn left on East Broadway. When you come to Hailey turn right, then proceed down to Woodruff. Turn (? ) and this road leads directly to the course.",,,,,,,
5751,T-Bar Country Club,"Built in the late 1950s, the semi-private T-Bar is a flat course with minimal trees, so the wind bears down hard. Hole 6 is the signature at 411 yards, featuring a tee shot is into a narrow landing area. No. 7 is also difficult and requires some nifty short game work. The bent-grass greens are in nice shape and hold shots well. As you might expect, the fairways are firm and the grass can get bare in some areas. Overall, a fun course to play because of its open layout.Getting there : Turn west off of Hwy. 87 and take Hwy. 380 until you come to T-Bar Lane. Drive north 2 miles to the course.",,,,,,,
5753,Wildflower Country Club,"Wildflower opened in 1987, and is one of Leon Howard’s better designs, featuring outstanding views of the central Texas landscapes, loads of water, and some of the best holes in this part of the state. While Howard established a reputation for basic, down-and-dirty courses in the 60s and 70s, this modern, challenging track is more of a complete golf experience.The design incorporates numerous water hazards, including many natural ponds that grace the rolling terrain. The fairways are fairly generous, and most of the greens have deceptive undulations.During the round you’ll notice the long, challenging par 4s. Particularly the 405 yard No. 11, where a creek cuts into the fairway twice, framing the landing area off the tee. No. 3 is also tough, playing 446 yards and forcing another carry of a creek that cuts into the fairway. The 17th is another solid par 4–not as long, but picturesque because the green is completely surrounded by water.Finally, the feature that rounds out the experience at Wildflower is the great condition of the course, enhanced by the new irrigation system that keeps the fairways lush and the greens healthy and rolling true.Getting there : From I-35 north, exit Midway Drive and turn left. Drive approximately 2 miles and turn right on Wildflower Lane.",https://www.invitedclubs.com/clubs/wildflower-country-club,,,,,,
5754,"Tribute Golf Club & Resort, The","The Tribute Course is one of two golf courses at the Otsego Club. With its other course, the Classic, Otsego was the first of what is now Gaylord's golf mecca. Added in 2001, the Tribute is the newer of the two but it has quickly made a name for itself. In addition to being a challenge, the course also offers picturesque scenery on almost every hole. There is very little water on the golf course but the layout doesn't need it with its variety of elevation changes and numerous strategically placed sand bunkers situated along the greensides and fairways. The course demands accuracy and length, making it a formidable test for even seasoned players but players of all skill levels will enjoy the unrivaled scenery regardless of their score. The third hole is one of the most scenic holes in northern Michigan, and it also provides a great birdie opportunity.",https://www.otsegoclub.com/,,,,,,
5755,"TPC at the Woodlands Resort & Country Club, The",,,,,,,,
5756,"Woodlands Resort & Country Club, The(Deacon / King Course at Woodlands Resort & Country Club, The )",,,,,,,,
5758,Tomball Country Club,,https://redirect.301redirect.site/redirect/external/resources.html,,,,,,
5760,Westwood Shores Country Club,"The track here along Lake Livingston weaves around eight man-made lakes, with holes that roll through skinny, pine-tree lined fairways routing to averaged-sized greens.The par 5s stand out for their length, one on each side. No. 8 is ranked number two in terms of difficulty, but plays 590 yards, while the toughest hole is No. 12 at a mere 569 yards.Getting there : From I-45 north, take Hwy. 19 towards Trinity. When you come to Hwy. 94, turn right drive down FM 356, then turn right again and drive 3 miles to the course. The course is on the left side.",https://www.westwoodshoresgolf.com/,,,,,,
5761,Trophy Club Country Club(Hills Course at Trophy Club Country Club),,,,,,,,
5762,Tule Lake Golf Club,"Tule Lake is another small-town High Plains course with wide-open fairways and only a few hazards that affect play. This basic layout has a good variety of holes, with the standard two par 3s, two par 5s, and five par 4s. The longest hole is the 524-yard par 5 2nd hole, and the number one handicap is the 412-yard hole 6.Two sets of tees can be used when playing an 18-hole round. Pay once and play all day.Getting there : About 3 miles northeast of Downtown Tulia, take Love Rd. east for 1 mile, then turn north onto the County Road and drive a short distance to the course.",,,,,,,
5763,Willow Brook Country Club,"Willowbrook dates back to the 1950s, when Ralph Plummer came through to put his mark on Tyler golf. In 1980, Joe Finger came along for a redesign of this hilly, tree-lined course.The design features fairways of average width, water on only a few holes, and fairly prominent bunkering. Play it smart and take an extra club on most approaches because of the elevated greens.The most difficult hole is the 500-yard No. 16, a par 5 that forces two carries over water hazards and a green that is covered by bunkers.Getting there : From I-20, take Hwy. 69 south, then turn right on Loop 323. Turn left on Hwy. 64 to reach the course.",https://www.wbcctyler.com/,,,,,,
5765,Victoria Country Club,,https://www.victoriacc.com/,,,,,,
5766,Wildwood Golf Course,,https://www.saskatoon.ca/,,,,,,
5767,Waller Country Club,"Jimmy Demaret laid this one out in the early 1970s, and his jewel of a design features the ubiquitous pine trees as well as a winding creek, two lakes, and a few small ponds that impact play.Sandwiched between two 530-yard par 5s are three par 3s and four par 4s. The par 3s are considered the easiest holes on the course; however, one goes 223 yards. The par 4s play just under 400 yards, including the number one handicap at 370 yards.Other notes: Walk-ons are welcome here, as it never takes too much time to get on the course. Discounts are offered early in the week. The clubhouse is new and offers good options for food and drink.Getting there : Located 3 miles south of SH 290 on FM 362 in Waller on Penick Rd.",,,,,,,
5768,Waxahachie Country Club,,,,,,,,
5773,Wharton Country Club,"The WCC upgraded in the late 1990s by renovating their bunkers and greens. The terrain is varied here, with numerous ravines and creeks that come into play.Three par 3s are highlights of the round, mostly because they are all reasonably short and definite birdie opportunities. The toughest hole is the par 4 No. 3 at 429 yards, but every other par 4 is under 400 yards and both par 5s are reachable in two.Two sets of tees make for an 18-hole round.Getting there : Take Hwy. 59 south out of Houston and exit Wharton. Drive south and look for Boling Hwy. Turn left and drive to Alabama Rd., where you'll turn right and drive to Hwy. 60. Turn left on 60 and travel 1 mile to Old lane City Hwy. 1. Turn left and the course is 3 miles down the road. Turn left at the course sign.",https://www.godaddy.com/forsale/whartoncountryclub.com?utm_source=TDFS_BINNS2&utm_medium=parkedpages&utm_campaign=x_corp_tdfs-binns2_base&traffic_type=TDFS_BINNS2&traffic_id=binns2&,,,,,,
5774,White Bluff Resort(The New Course at White Bluff Resort),,,,,,,,
