id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
7265,Sunshine Coast Golf & Country Club,,https://www.sunshinecoastgolf.com/,,,,,,
7267,Gold River Golf & Country Club,,,,,,,,
7268,Golden Golf & Country Club,,https://www.goldeneaglecc.org/,,,,,,
7269,Porter Creek Golf,,,,,,,,
7271,Oak Tree Golf Course,"In 1993, Carlton Gipson designed the highly acclaimed Oak Hurst Course, which has hosted numerous professional tournaments over the years. The Dallas Morning News has featured the course in their “Diamonds in the Rough” pieces about outstanding rural Texas courses.Gipson’s design is unique in that every hole appears different, requiring all sorts of shots and the use of every club in the bag. Oak Hurst is also well known for its large, well-bunkered, undulating greens and water that comes into play on over half of the holes.The number-one-rated hole is No. 10, a challenging 595-yard par 5 that welcomes golfers who’ve allowed their concentration to wane at the turn. However, the most-talked-about hole is the par 4 16th, which plays around 400 yards and has been rated by the East Texas pros as the most difficult in the region.",http://www.easttexasgolf.com/,,,,,,
7274,Hope Golf & Country Club,,https://www.porthopegolf.ca/,,,,,,
7277,Eagle Ranch,"Situated in Brush Creek Valley, Eagle Ranch Golf Club sits at an elevation of 6,600 feet above sea level. Golfers can expect uneven lies as well as scenic views. Arnold Palmer designed the layout, which includes an interesting variety of mountain and links-style holes. The open, rolling fairways lead to large, undulating greens that play very fast. There is water on most of the holes and strategically placed bunkers throughout. The challenging golf course will test your abilities but the spectacular views of the surrounding Sawatch Mountains will test your concentration. Eagle Ranch Golf Club demands accuracy but with five sets of tees there is something for golfers of all abilities.",https://www.eagleranchgolf.com/,,,,,,
7279,St. Andrews by the Lake Golf Course,,,,,,,,
7281,Rivershore Golf Links,,,,,,,,
7282,Kamloops Golf & Country Club,"Kamloops Golf & Country Club is the oldest course in the area and over the years it has become a local favorite. The golf course underwent a major renovation in 2010 that incorporated undulating fairways and greens. The makeover revitalized the original design while also complementing its best features. The bunkers were reshaped and the water hazards were redesigned. Strategically placed mounding was also added. The golf course is more challenging but overall it's playablefor a variety of skill levels. Kamloops isn't terribly long, from the back tees it is just over 6,700 yards, but it still provides a round that's interesting enough for more advanced players. It's more traditional in design, but there are subtle degrees of difficulty that will keep you on your toes. The terrain is mostly flat, making it a nice golf course to walk and the mature trees provide shady respite as well.",https://kamloopsgolfclub.com/,,,,,,
7283,Aberdeen Hills Golf Links,,,,,,,,
7284,McArthur Island Golf Club,,,,,,,,
7287,Pineridge Golf Course,,https://www.pineridgegolf.bc.ca/,,,,,,
7288,Dunes Golf Course at Kamloops,,,,,,,,
7290,Kaslo Golf & Country Club,,,,,,,,
7292,Canyon Course at Gallagher's Canyon Golf Resort,,,,,,,,
7293,"Harvest Golf Club, The","The Harvest is just 10 minutes southeast of Kelowna. This superb resort course meanders through majestic hillside orchards and offers captivating views of famed Okanagan Lake. In collaboration with nature, golf course architect, Graham Cooke has created an exceptional golf experience. The traditional design features large undulating greens, testing elevation changes, strategically placed water hazards and bunkers. The wide, impeccably manicured, bent grass fairways contribute to the unique character of this Championship course. The Harvest is truly one of nature's most picturesque playing fields, with multiple tee areas designed to challenge the potential of every golfer.",https://www.harvestgolf.com/,,,,,,
7294,Kelowna Golf & Country Club,,https://www.kelownagolfandcountryclub.com/,,,,,,
